Job,nodes,ncpus,walltime,qtime,rtime
2093599.vm-pbs,1,1,60:00:00,0:6:59,0:3:13
2091271.vm-pbs,1,1,60:00:00,0:3:16,0:24:28
2071506.vm-pbs,1,1,60:00:00,0:0:0,8:19:15
2094972.vm-pbs,1,1,60:00:00,0:0:1,0:26:41
2087187.vm-pbs,1,1,96:00:00,0:0:1,0:38:8
2094713.vm-pbs,1,1,60:00:00,0:0:1,0:26:17
2070306.vm-pbs,1,1,96:00:00,0:45:33,0:40:54
2068857.vm-pbs,1,8,168:00:00,0:0:58,0:8:36
2085773.vm-pbs,1,1,60:00:00,0:0:0,0:3:55
2086141.vm-pbs,1,1,60:00:00,0:0:1,0:2:57
2075515.vm-pbs,1,1,01:00:00,0:0:1,0:43:35
2094763.vm-pbs,1,1,60:00:00,0:0:1,0:27:36
2071568.vm-pbs,6,24,72:00:00,0:0:2,71:56:52
2087792.vm-pbs,1,1,96:00:00,0:0:1,0:38:3
2067937.vm-pbs,1,8,168:00:00,0:0:3,0:9:43
2075438.vm-pbs,1,1,01:00:00,0:1:31,0:0:11
2080792.vm-pbs,1,1,60:00:00,2:0:2,1:34:7
2087866.vm-pbs,1,1,96:00:00,0:0:0,0:44:49
2087711.vm-pbs,1,1,96:00:00,0:0:1,0:39:17
2079494.vm-pbs,1,1,96:00:00,0:0:6,0:18:50
2091248.vm-pbs,1,1,60:00:00,0:4:10,0:6:36
2070457.vm-pbs,1,1,96:00:00,0:9:15,0:43:55
2070172.vm-pbs,1,1,96:00:00,0:32:54,0:40:51
2082922.vm-pbs,1,1,60:00:00,0:0:15,0:1:2
2092284.vm-pbs,1,1,60:00:00,0:6:22,0:22:17
2081222.vm-pbs,1,1,60:00:00,0:0:1,0:0:25
2080395.vm-pbs,1,1,60:00:00,0:0:0,0:0:29
2084574.vm-pbs,1,1,60:00:00,0:0:1,0:5:29
2092618.vm-pbs,1,1,60:00:00,0:4:36,0:19:59
2093521.vm-pbs,1,1,60:00:00,0:4:10,0:22:18
2073041.vm-pbs,1,1,96:00:00,0:0:1,1:4:43
2071042.vm-pbs,1,1,48:00:00,12:33:36,31:30:22
2082502.vm-pbs,1,1,60:00:00,0:0:1,0:0:52
2086686.vm-pbs,1,1,60:00:00,0:0:1,0:4:39
2070894.vm-pbs,1,1,96:00:00,0:0:1,0:38:39
2085449.vm-pbs,1,1,60:00:00,0:0:1,0:3:44
2086770.vm-pbs,1,1,96:00:00,0:2:49,0:45:33
2084975.vm-pbs,1,1,60:00:00,0:0:1,0:4:24
2095023.vm-pbs,1,1,60:00:00,0:0:1,0:27:31
2073556.vm-pbs,1,1,01:00:00,0:28:36,0:4:57
2069349.vm-pbs,1,1,96:00:00,0:0:0,0:18:52
2074111.vm-pbs,1,1,96:00:00,0:0:0,1:8:18
2077576.vm-pbs,1,1,60:00:00,0:0:1,0:0:7
2084861.vm-pbs,1,1,60:00:00,0:0:1,0:3:43
2093659.vm-pbs,1,1,60:00:00,0:4:31,0:19:22
2085988.vm-pbs,1,1,60:00:00,0:0:0,0:3:4
2092927.vm-pbs,1,1,60:00:00,0:5:21,0:23:27
2087401.vm-pbs,1,1,60:00:00,0:0:1,0:4:15
2091053.vm-pbs,1,1,00:50:00,0:0:1,0:21:30
2087457.vm-pbs,1,1,60:00:00,0:0:1,0:5:23
2086632.vm-pbs,1,1,60:00:00,0:0:1,0:1:50
2090250.vm-pbs,1,1,60:00:00,0:2:28,0:1:17
2080157.vm-pbs,1,1,60:00:00,0:0:0,0:0:8
2089101.vm-pbs,1,1,60:00:00,0:0:1,0:19:15
2089721.vm-pbs,1,1,60:00:00,0:3:12,0:18:15
2087487.vm-pbs,1,1,96:00:00,0:0:1,0:56:33
2084333.vm-pbs,1,1,96:00:00,0:0:1,0:19:37
2083964.vm-pbs,1,1,96:00:00,0:0:53,0:20:56
2088510.vm-pbs,1,1,00:02:00,0:0:1,0:0:28
2089303.vm-pbs,1,1,60:00:00,0:0:1,0:23:13
2090156.vm-pbs,1,1,60:00:00,0:6:59,0:4:6
2094631.vm-pbs,1,1,60:00:00,0:0:1,0:24:57
2092119.vm-pbs,1,8,336:00:00,1:8:2,2:45:2
2085500.vm-pbs,1,1,60:00:00,0:0:1,0:5:1
2092555.vm-pbs,1,1,60:00:00,0:6:48,0:3:12
2091609.vm-pbs,1,1,96:00:00,2:4:3,2:0:3
2068924.vm-pbs,1,8,168:00:00,0:0:3,0:9:8
2085981.vm-pbs,1,1,60:00:00,0:0:2,0:4:7
2091756.vm-pbs,1,1,60:00:00,0:7:31,0:6:50
2085990.vm-pbs,1,1,60:00:00,0:0:1,0:2:43
2075506.vm-pbs,1,1,60:00:00,0:0:1,0:58:37
2073393.vm-pbs,1,1,01:00:00,0:3:44,0:9:53
2086960.vm-pbs,1,1,60:00:00,0:0:0,0:4:21
2089795.vm-pbs,1,1,60:00:00,0:7:8,0:2:56
2085587.vm-pbs,1,1,60:00:00,0:0:1,0:5:17
2089351.vm-pbs,1,1,60:00:00,0:0:1,0:23:40
2071313.vm-pbs,1,1,60:00:00,0:0:0,1:54:59
2076049.vm-pbs,1,1,00:03:00,0:0:0,0:0:5
2075786.vm-pbs,1,1,01:00:00,2:54:44,0:34:4
2085272.vm-pbs,1,1,60:00:00,0:0:1,0:5:55
2035894.vm-pbs,1,24,240:00:00,2:16:11,239:55:55
2068370.vm-pbs,1,8,168:00:00,0:2:57,0:12:40
2079363.vm-pbs,1,1,60:00:00,0:0:0,0:0:14
2069947.vm-pbs,1,1,01:00:00,0:0:0,0:3:31
2080922.vm-pbs,1,1,60:00:00,0:0:0,0:1:9
2086587.vm-pbs,1,1,96:00:00,0:0:0,0:40:21
2075904.vm-pbs,1,1,60:00:00,3:37:28,1:6:32
2085400.vm-pbs,1,1,60:00:00,0:0:1,0:4:27
2075883.vm-pbs,1,1,60:00:00,3:12:29,1:1:27
2083858.vm-pbs,1,1,96:00:00,0:0:5,0:17:37
2086155.vm-pbs,1,1,60:00:00,0:0:0,0:6:11
2086090.vm-pbs,1,1,96:00:00,0:7:21,0:44:46
2075692.vm-pbs,1,1,01:00:00,1:33:15,0:40:30
2091927.vm-pbs,1,1,60:00:00,0:5:27,0:5:32
2070068.vm-pbs,1,1,96:00:00,0:49:43,0:46:58
2086785.vm-pbs,1,1,96:00:00,0:1:19,0:45:33
2091991.vm-pbs,1,1,60:00:00,0:5:15,0:28:35
2069680.vm-pbs,1,1,96:00:00,0:45:12,0:38:48
2077558.vm-pbs,1,1,60:00:00,0:0:1,0:0:17
2081936.vm-pbs,1,1,01:00:00,0:37:50,0:10:33
2073677.vm-pbs,1,1,96:00:00,0:0:1,1:0:50
2072061.vm-pbs,1,1,100:00:00,0:0:2,3:29:48
2088844.vm-pbs,1,1,01:00:00,1:25:14,0:39:32
2087109.vm-pbs,1,1,60:00:00,0:0:1,0:3:14
2082655.vm-pbs,1,1,60:00:00,0:0:1,0:1:7
2069028.vm-pbs,1,1,60:00:00,0:0:0,8:19:21
2089687.vm-pbs,1,1,60:00:00,0:2:57,0:6:25
2085206.vm-pbs,1,1,60:00:00,0:0:1,0:3:38
2090435.vm-pbs,1,1,60:00:00,0:3:42,0:23:14
2073606.vm-pbs,1,1,96:00:00,0:10:16,1:8:57
2094435.vm-pbs,1,1,10:00:00,0:0:1,0:46:57
2086200.vm-pbs,1,1,60:00:00,0:0:0,0:5:52
2076063.vm-pbs,1,1,01:00:00,0:0:1,0:19:41
2076141.vm-pbs,1,1,60:00:00,0:0:1,0:0:44
2090536.vm-pbs,1,1,60:00:00,0:3:34,0:4:36
2085086.vm-pbs,1,1,60:00:00,0:0:1,0:3:37
2094942.vm-pbs,1,1,60:00:00,0:0:14,0:26:14
2075612.vm-pbs,1,1,60:00:00,1:3:17,1:0:26
2069957.vm-pbs,1,1,96:00:00,0:43:1,0:39:43
2088905.vm-pbs,1,1,01:00:00,2:6:51,0:33:3
2091207.vm-pbs,1,1,60:00:00,0:0:1,5:35:45
2088264.vm-pbs,1,1,96:00:00,0:0:1,0:39:30
2080778.vm-pbs,1,1,60:00:00,1:45:7,1:39:10
2090477.vm-pbs,1,1,96:00:00,0:0:0,2:1:36
2089136.vm-pbs,1,1,60:00:00,0:0:1,0:20:48
2075853.vm-pbs,1,1,60:00:00,1:48:19,1:5:9
2068153.vm-pbs,1,8,168:00:00,0:0:1,0:8:23
2069013.vm-pbs,1,1,60:00:00,0:0:1,8:15:33
2079121.vm-pbs,1,1,96:00:00,0:1:6,0:22:20
2089003.vm-pbs,1,1,480:00:00,0:0:1,22:24:43
2078253.vm-pbs,1,1,60:00:00,0:0:2,0:0:44
2074178.vm-pbs,1,1,96:00:00,0:0:47,1:2:42
2069355.vm-pbs,1,1,96:00:00,0:0:0,0:18:52
2093699.vm-pbs,1,1,60:00:00,0:4:38,0:23:56
2081837.vm-pbs,1,1,01:00:00,0:15:55,0:12:29
2071979.vm-pbs,1,1,96:00:00,1:10:2,1:0:26
2071996.vm-pbs,1,1,96:00:00,1:20:27,1:10:2
2087269.vm-pbs,1,1,96:00:00,0:0:1,0:50:11
2085398.vm-pbs,1,1,60:00:00,0:0:1,0:4:42
2072222.vm-pbs,1,3,00:05:00,0:0:7,0:0:48
2083894.vm-pbs,1,1,96:00:00,0:0:14,0:21:17
2088226.vm-pbs,1,1,96:00:00,0:0:0,0:32:24
2081026.vm-pbs,1,1,60:00:00,0:0:0,0:2:10
2075729.vm-pbs,1,1,01:00:00,2:13:34,0:40:12
2092051.vm-pbs,1,1,60:00:00,0:5:5,0:21:4
2088460.vm-pbs,1,1,60:00:00,0:0:1,0:17:27
2072819.vm-pbs,1,1,60:00:00,0:28:0,8:26:11
2092023.vm-pbs,1,1,60:00:00,0:3:11,0:15:23
2091690.vm-pbs,1,1,60:00:00,0:3:54,0:3:56
2084185.vm-pbs,1,1,96:00:00,0:0:1,0:19:39
2075543.vm-pbs,1,1,01:00:00,0:0:1,0:48:35
2089788.vm-pbs,1,1,60:00:00,0:10:26,0:4:2
2084576.vm-pbs,1,1,60:00:00,0:0:0,0:5:29
2072144.vm-pbs,1,1,60:00:00,0:0:0,1:12:12
2067451.vm-pbs,1,1,60:00:00,0:0:0,8:23:38
2084392.vm-pbs,1,1,96:00:00,0:0:1,0:18:41
2090463.vm-pbs,1,1,96:00:00,0:0:1,2:1:37
2078597.vm-pbs,1,1,60:00:00,0:0:17,0:0:32
2069554.vm-pbs,1,12,168:00:00,0:2:5,0:12:21
2080834.vm-pbs,1,1,96:00:00,0:1:22,0:18:53
2091530.vm-pbs,1,1,60:00:00,0:7:54,0:6:54
2090768.vm-pbs,1,1,48:00:00,1:33:20,15:58:52
2073952.vm-pbs,1,1,60:00:00,1:7:22,1:10:58
2069756.vm-pbs,1,1,96:00:00,0:42:14,0:41:34
2093008.vm-pbs,1,1,60:00:00,0:6:5,0:4:41
2068893.vm-pbs,1,8,168:00:00,0:0:3,0:12:45
2073971.vm-pbs,1,1,96:00:00,0:3:12,1:0:50
2087548.vm-pbs,1,1,60:00:00,0:0:1,0:6:18
2075829.vm-pbs,1,1,60:00:00,1:44:5,0:59:24
2089947.vm-pbs,1,1,60:00:00,0:6:6,0:5:12
2069507.vm-pbs,1,1,48:00:00,0:0:0,33:3:21
2091246.vm-pbs,1,1,60:00:00,0:4:51,0:21:50
2081033.vm-pbs,1,1,60:00:00,0:0:1,0:1:34
2081920.vm-pbs,1,1,01:00:00,0:33:59,0:9:23
2067903.vm-pbs,1,1,60:00:00,0:0:1,8:23:46
2092500.vm-pbs,1,1,60:00:00,0:6:47,0:21:56
2076176.vm-pbs,1,1,60:00:00,0:0:0,0:0:13
2080690.vm-pbs,1,1,96:00:00,0:0:10,0:21:16
2089713.vm-pbs,1,1,60:00:00,0:2:47,0:19:6
2073820.vm-pbs,1,1,96:00:00,0:16:20,1:3:22
2094115.vm-pbs,1,1,60:00:00,0:0:0,0:23:18
2089880.vm-pbs,1,1,60:00:00,0:2:57,0:18:53
2076565.vm-pbs,1,1,60:00:00,0:0:1,0:0:15
2071193.vm-pbs,1,1,60:00:00,0:0:1,8:18:45
2088532.vm-pbs,1,1,01:00:00,0:0:4,0:0:12
2070025.vm-pbs,1,1,96:00:00,0:41:36,0:37:0
2090689.vm-pbs,1,1,60:00:00,0:4:17,0:1:35
2092095.vm-pbs,1,1,60:00:00,0:6:45,0:3:29
2092580.vm-pbs,1,1,60:00:00,0:3:30,0:20:34
2093607.vm-pbs,1,1,60:00:00,0:5:59,0:7:26
2086786.vm-pbs,1,1,60:00:00,0:0:1,0:6:25
2070780.vm-pbs,1,1,96:00:00,0:0:0,0:40:22
2094192.vm-pbs,1,1,96:00:00,0:39:30,2:3:46
2090702.vm-pbs,1,1,60:00:00,0:3:31,0:5:52
2070840.vm-pbs,1,1,96:00:00,0:0:1,0:37:18
2070781.vm-pbs,1,1,96:00:00,0:0:0,0:40:22
2084288.vm-pbs,1,1,96:00:00,0:0:1,0:20:35
2074167.vm-pbs,1,1,60:00:00,0:53:19,5:54:27
2086124.vm-pbs,1,1,60:00:00,0:0:1,0:5:2
2073769.vm-pbs,1,1,96:00:00,0:5:6,1:2:4
2092422.vm-pbs,1,1,60:00:00,0:3:30,0:28:44
2082574.vm-pbs,1,1,96:00:00,0:23:22,0:20:21
2074044.vm-pbs,1,1,60:00:00,0:35:30,7:17:2
2091146.vm-pbs,1,1,60:00:00,0:0:1,6:30:3
2087113.vm-pbs,1,1,60:00:00,0:0:1,0:2:30
2083786.vm-pbs,1,1,60:00:00,0:0:2,0:0:1
2083178.vm-pbs,1,1,60:00:00,0:0:0,0:1:57
2093700.vm-pbs,1,1,60:00:00,0:4:43,0:23:49
2088895.vm-pbs,1,1,01:00:00,2:6:37,0:33:17
2070456.vm-pbs,1,1,96:00:00,0:9:15,0:43:55
2091391.vm-pbs,1,1,60:00:00,0:6:29,0:3:43
2091380.vm-pbs,1,1,60:00:00,0:7:14,0:20:13
2072458.vm-pbs,1,1,01:00:00,0:20:17,0:5:7
2086633.vm-pbs,1,1,60:00:00,0:0:1,0:6:34
2072095.vm-pbs,1,1,96:00:00,0:18:46,1:2:57
2088139.vm-pbs,1,1,00:30:00,0:0:1,0:30:10
2094384.vm-pbs,1,1,60:00:00,0:0:1,0:27:53
2089094.vm-pbs,1,1,60:00:00,0:0:1,0:20:30
2086860.vm-pbs,1,1,60:00:00,0:0:1,0:4:41
2085521.vm-pbs,1,1,60:00:00,0:0:1,0:2:35
2073422.vm-pbs,1,1,01:00:00,0:10:47,0:7:48
2091292.vm-pbs,1,1,60:00:00,0:2:58,0:22:5
2084630.vm-pbs,1,1,96:00:00,1:37:22,0:42:18
2093772.vm-pbs,1,1,60:00:00,0:6:25,0:20:39
2086012.vm-pbs,1,1,60:00:00,0:0:1,0:5:48
2083946.vm-pbs,1,1,96:00:00,0:2:13,0:21:19
2074268.vm-pbs,1,1,60:00:00,1:22:13,1:6:34
2078586.vm-pbs,1,1,60:00:00,0:0:1,0:0:49
2092907.vm-pbs,1,1,60:00:00,0:5:3,0:6:0
2081803.vm-pbs,1,1,01:00:00,0:12:5,0:11:18
2071045.vm-pbs,1,1,48:00:00,15:21:40,38:54:15
2092355.vm-pbs,1,1,60:00:00,0:5:21,0:5:10
2091547.vm-pbs,1,1,60:00:00,0:7:30,0:3:59
2070961.vm-pbs,1,1,60:00:00,0:0:0,8:19:15
2089454.vm-pbs,1,1,60:00:00,0:6:3,0:1:57
2070657.vm-pbs,1,1,96:00:00,0:0:1,0:36:54
2094846.vm-pbs,1,1,60:00:00,0:0:3,0:24:10
2071495.vm-pbs,1,1,10:00:00,0:0:0,0:3:11
2086185.vm-pbs,1,1,60:00:00,0:0:1,0:3:0
2070569.vm-pbs,1,1,96:00:00,0:0:1,0:44:56
2092467.vm-pbs,1,1,60:00:00,0:5:37,0:2:39
2092283.vm-pbs,1,1,60:00:00,0:6:22,0:2:16
2068839.vm-pbs,1,1,05:00:00,2:47:18,1:5:51
2087624.vm-pbs,1,1,96:00:00,0:0:1,0:38:47
2078952.vm-pbs,1,1,60:00:00,0:0:1,0:0:18
2086730.vm-pbs,1,1,60:00:00,0:0:1,0:3:25
2086449.vm-pbs,1,1,96:00:00,0:0:17,0:35:59
2089082.vm-pbs,1,1,60:00:00,0:0:0,0:18:22
2088143.vm-pbs,1,1,96:00:00,0:0:1,0:35:2
2095121.vm-pbs,2,16,00:05:00,0:0:1,0:1:49
2086528.vm-pbs,1,1,60:00:00,0:0:1,0:2:39
2068765.vm-pbs,1,1,05:00:00,0:0:0,2:28:4
2083653.vm-pbs,1,1,60:00:00,0:0:1,0:0:30
2091392.vm-pbs,1,1,60:00:00,0:6:29,0:3:43
2093852.vm-pbs,1,1,60:00:00,0:5:8,0:2:55
2084747.vm-pbs,1,1,60:00:00,0:0:0,0:3:21
2073715.vm-pbs,1,1,96:00:00,0:0:0,1:1:8
2094630.vm-pbs,1,1,60:00:00,0:0:1,0:25:11
2085610.vm-pbs,1,1,60:00:00,0:0:1,0:1:9
2086148.vm-pbs,1,1,60:00:00,0:0:1,0:2:0
2090562.vm-pbs,1,1,60:00:00,0:5:52,0:5:4
2089301.vm-pbs,1,1,60:00:00,0:0:1,0:23:38
2095307.vm-pbs,1,1,60:00:00,0:0:1,0:25:35
2070012.vm-pbs,1,1,96:00:00,1:16:37,0:38:15
2084655.vm-pbs,1,1,96:00:00,1:58:58,0:45:57
2069586.vm-pbs,1,1,60:00:00,0:0:1,8:30:33
2089771.vm-pbs,1,1,60:00:00,0:7:6,0:4:4
2086967.vm-pbs,1,1,96:00:00,0:0:0,0:38:21
2092081.vm-pbs,1,1,60:00:00,0:5:48,0:21:2
2094657.vm-pbs,1,1,60:00:00,0:0:1,0:27:25
2094221.vm-pbs,1,1,60:00:00,0:0:2,0:27:23
2081897.vm-pbs,1,1,01:00:00,0:28:19,0:10:4
2077566.vm-pbs,1,1,60:00:00,0:0:1,0:0:12
2086317.vm-pbs,1,1,60:00:00,0:0:1,0:6:3
2068193.vm-pbs,1,8,168:00:00,0:0:54,0:9:29
2068231.vm-pbs,1,1,48:00:00,0:0:1,34:51:22
2087871.vm-pbs,1,1,96:00:00,0:0:1,0:38:50
2085399.vm-pbs,1,1,60:00:00,0:0:1,0:4:37
2086070.vm-pbs,1,1,60:00:00,0:0:1,0:2:40
2095055.vm-pbs,1,1,60:00:00,0:0:1,0:22:55
2074222.vm-pbs,1,1,60:00:00,1:3:2,1:14:20
2070442.vm-pbs,1,1,96:00:00,0:0:0,0:38:8
2080977.vm-pbs,1,1,96:00:00,0:0:13,0:18:53
2084170.vm-pbs,1,1,96:00:00,0:0:1,0:17:47
2085337.vm-pbs,1,1,60:00:00,0:0:1,0:6:11
2094680.vm-pbs,1,1,60:00:00,0:0:1,0:26:40
2095338.vm-pbs,1,1,60:00:00,0:0:1,0:24:49
2070658.vm-pbs,1,1,96:00:00,0:0:0,0:36:54
2089901.vm-pbs,1,1,60:00:00,0:3:34,0:21:56
2069737.vm-pbs,1,1,72:00:00,0:0:4,35:48:8
2094842.vm-pbs,1,1,60:00:00,0:0:1,0:25:37
2084387.vm-pbs,1,1,96:00:00,0:0:0,0:19:23
2067468.vm-pbs,1,1,60:00:00,0:0:15,7:58:22
2092672.vm-pbs,1,1,60:00:00,0:7:26,0:19:22
2093818.vm-pbs,1,1,60:00:00,0:4:28,0:23:21
2074032.vm-pbs,1,1,60:00:00,0:52:27,7:18:46
2079760.vm-pbs,1,1,60:00:00,0:0:1,0:0:47
2088348.vm-pbs,1,1,60:00:00,0:0:2,0:19:36
2068449.vm-pbs,1,8,168:00:00,0:0:57,0:3:18
2092822.vm-pbs,1,1,60:00:00,0:5:2,0:26:33
2092815.vm-pbs,1,1,60:00:00,0:4:24,0:3:23
2067917.vm-pbs,1,12,45:00:00,0:0:1,20:44:7
2086654.vm-pbs,1,1,60:00:00,0:0:0,0:4:8
2093446.vm-pbs,1,1,60:00:00,0:6:17,0:5:46
2071003.vm-pbs,1,1,48:00:00,0:0:1,31:46:45
2084593.vm-pbs,1,1,96:00:00,0:0:1,0:44:13
2094380.vm-pbs,1,1,60:00:00,0:0:1,0:26:49
2084613.vm-pbs,1,1,96:00:00,0:48:54,0:45:33
2084724.vm-pbs,1,1,60:00:00,0:0:16,0:3:27
2073605.vm-pbs,1,1,96:00:00,0:10:18,1:8:57
2083488.vm-pbs,1,1,60:00:00,0:0:0,0:1:36
2073707.vm-pbs,1,1,96:00:00,0:0:1,1:6:8
2086359.vm-pbs,1,1,60:00:00,0:0:1,0:1:13
2073612.vm-pbs,1,1,96:00:00,0:9:33,1:8:57
2071652.vm-pbs,1,1,01:00:00,0:0:1,0:0:36
2071558.vm-pbs,1,1,60:00:00,0:0:0,8:1:59
2092784.vm-pbs,1,1,60:00:00,0:4:14,0:7:3
2085445.vm-pbs,1,1,60:00:00,0:0:1,0:3:55
2092476.vm-pbs,1,1,60:00:00,0:6:12,0:6:1
2095212.vm-pbs,1,1,60:00:00,0:0:1,0:24:20
2082446.vm-pbs,1,1,96:00:00,0:11:9,0:21:43
2072422.vm-pbs,1,1,01:00:00,0:13:39,0:6:45
2075937.vm-pbs,1,1,60:00:00,4:40:43,1:3:27
2094332.vm-pbs,1,1,60:00:00,0:0:1,0:26:4
2072778.vm-pbs,1,1,96:00:00,0:0:0,1:4:10
2093884.vm-pbs,1,1,60:00:00,0:5:23,0:7:32
2072456.vm-pbs,1,1,01:00:00,0:20:16,0:5:8
2072343.vm-pbs,1,1,01:00:00,0:0:1,0:5:22
2072036.vm-pbs,1,1,96:00:00,0:10:28,1:10:2
2071076.vm-pbs,1,1,00:30:00,0:0:1,0:3:5
2086998.vm-pbs,1,1,60:00:00,0:0:1,0:3:29
2092779.vm-pbs,1,1,60:00:00,0:3:22,0:3:16
2083738.vm-pbs,1,1,60:00:00,0:0:0,0:1:57
2081304.vm-pbs,1,1,96:00:00,0:0:0,0:22:58
2091985.vm-pbs,1,1,60:00:00,0:5:55,0:4:12
2072958.vm-pbs,1,1,60:00:00,1:17:15,1:10:47
2086402.vm-pbs,1,1,60:00:00,0:0:4,0:5:45
2084124.vm-pbs,1,1,96:00:00,0:0:27,0:20:12
2083904.vm-pbs,1,1,60:00:00,0:0:1,0:1:12
2087927.vm-pbs,1,1,96:00:00,0:0:1,0:37:36
2083521.vm-pbs,1,1,60:00:00,0:0:0,0:0:23
2089416.vm-pbs,1,1,60:00:00,0:2:34,0:1:18
2086238.vm-pbs,1,1,60:00:00,0:0:0,0:6:24
2083340.vm-pbs,1,1,60:00:00,0:0:1,0:1:56
2087891.vm-pbs,1,1,96:00:00,0:0:1,0:37:47
2079351.vm-pbs,1,1,60:00:00,0:0:1,0:0:23
2091516.vm-pbs,1,1,60:00:00,0:6:8,0:21:29
2074195.vm-pbs,1,1,96:00:00,0:0:13,1:3:46
2091582.vm-pbs,1,1,96:00:00,0:0:1,2:2:33
2086664.vm-pbs,1,1,60:00:00,0:0:1,0:7:9
2088391.vm-pbs,1,1,60:00:00,0:0:0,0:18:32
2085506.vm-pbs,1,1,60:00:00,0:0:1,0:4:22
2081811.vm-pbs,1,1,01:00:00,0:12:48,0:10:35
2088194.vm-pbs,1,1,96:00:00,0:0:1,0:33:51
2074365.vm-pbs,1,1,60:00:00,1:30:22,1:11:30
2088257.vm-pbs,1,1,96:00:00,0:0:0,0:39:41
2089610.vm-pbs,1,1,60:00:00,0:6:59,0:6:29
2094085.vm-pbs,1,1,60:00:00,0:0:1,0:25:51
2087353.vm-pbs,1,1,60:00:00,0:0:1,0:2:32
2072420.vm-pbs,1,1,01:00:00,0:12:44,0:7:40
2092818.vm-pbs,1,1,60:00:00,0:3:57,0:3:7
2082653.vm-pbs,1,1,60:00:00,0:0:14,0:1:7
2084836.vm-pbs,1,1,60:00:00,0:0:1,0:1:15
2086316.vm-pbs,1,1,60:00:00,0:0:1,0:6:9
2090563.vm-pbs,1,1,60:00:00,0:5:41,0:5:2
2081333.vm-pbs,1,1,60:00:00,0:0:0,0:1:58
2085634.vm-pbs,1,1,60:00:00,0:0:1,0:4:16
2086724.vm-pbs,1,1,60:00:00,0:0:1,0:3:57
2090107.vm-pbs,1,1,60:00:00,0:3:34,0:23:54
2090458.vm-pbs,1,1,96:00:00,0:0:1,2:1:37
2084365.vm-pbs,1,1,96:00:00,0:0:1,0:22:3
2070242.vm-pbs,1,1,60:00:00,0:0:1,8:19:29
2087811.vm-pbs,1,1,96:00:00,0:0:0,0:39:52
2085032.vm-pbs,1,1,60:00:00,0:0:0,0:2:34
2090699.vm-pbs,1,1,60:00:00,0:3:39,0:21:1
2093309.vm-pbs,1,1,96:00:00,1:40:54,1:48:6
2089727.vm-pbs,1,1,60:00:00,0:3:4,0:22:58
2068575.vm-pbs,1,1,60:00:00,0:0:1,8:19:48
2077948.vm-pbs,1,1,60:00:00,0:0:0,0:0:19
2072937.vm-pbs,1,1,96:00:00,0:0:1,1:1:37
2074079.vm-pbs,1,1,60:00:00,0:32:46,7:1:59
2075486.vm-pbs,1,1,60:00:00,0:0:1,1:3:37
2073951.vm-pbs,1,1,10:00:00,0:0:1,4:24:55
2076835.vm-pbs,1,1,96:00:00,0:25:5,0:22:41
2085321.vm-pbs,1,1,60:00:00,0:0:1,0:5:1
2069276.vm-pbs,1,1,60:00:00,0:0:1,8:25:29
2084171.vm-pbs,1,1,96:00:00,0:0:1,0:17:46
2086787.vm-pbs,1,1,60:00:00,0:0:0,0:6:22
2089501.vm-pbs,1,1,60:00:00,0:3:2,0:23:16
2075879.vm-pbs,1,1,60:00:00,3:12:29,1:1:27
2089510.vm-pbs,1,1,60:00:00,0:4:25,0:21:27
2077956.vm-pbs,1,1,60:00:00,0:0:0,0:0:17
2089930.vm-pbs,1,1,60:00:00,0:4:47,0:2:21
2082518.vm-pbs,1,1,60:00:00,0:0:1,0:0:27
2093359.vm-pbs,1,1,60:00:00,0:4:56,0:0:30
2088323.vm-pbs,1,1,60:00:00,0:0:1,0:19:38
2094260.vm-pbs,1,1,60:00:00,0:0:2,0:21:26
2093442.vm-pbs,1,1,60:00:00,0:6:30,0:21:56
2070471.vm-pbs,1,1,96:00:00,0:0:0,0:39:13
2089792.vm-pbs,1,1,60:00:00,0:6:46,0:3:47
2092515.vm-pbs,1,1,60:00:00,0:6:18,0:4:56
2089691.vm-pbs,1,1,60:00:00,0:2:55,0:1:20
2090608.vm-pbs,1,1,60:00:00,0:6:19,0:1:39
2093504.vm-pbs,1,1,60:00:00,0:4:23,0:3:52
2095066.vm-pbs,1,1,60:00:00,0:0:2,0:28:3
2089861.vm-pbs,1,1,60:00:00,0:2:18,0:21:5
2080774.vm-pbs,1,1,60:00:00,1:40:17,1:34:0
2089061.vm-pbs,1,1,60:00:00,0:0:1,0:19:30
2085986.vm-pbs,1,1,60:00:00,0:0:2,0:3:7
2092987.vm-pbs,1,1,60:00:00,0:7:17,0:3:1
2072149.vm-pbs,1,1,60:00:00,0:26:42,1:5:32
2080803.vm-pbs,1,1,60:00:00,2:43:20,1:35:50
2080816.vm-pbs,1,1,60:00:00,2:45:17,1:38:50
2078964.vm-pbs,1,1,60:00:00,0:0:1,0:0:3
2087075.vm-pbs,1,1,60:00:00,0:0:1,0:2:17
2086554.vm-pbs,1,1,60:00:00,0:0:1,0:4:11
2084962.vm-pbs,1,1,60:00:00,0:0:1,0:3:9
2089102.vm-pbs,1,1,60:00:00,0:0:1,0:19:14
2080882.vm-pbs,1,1,60:00:00,0:0:0,0:1:35
2084385.vm-pbs,1,1,96:00:00,0:0:1,0:19:37
2087830.vm-pbs,1,1,96:00:00,0:0:4,0:37:42
2082366.vm-pbs,1,1,60:00:00,0:0:0,0:0:37
2071389.vm-pbs,1,1,60:00:00,0:0:1,1:29:54
